Maine,1850,52
Maine,1851,52
Maine,1852,7
Maine,1853,1
Maine,1854,96
Maine,1855,104
Maine,1856,104
Maine,1857,104
Maine,1858,74
Maine,1859,52
Maine,1860,104
Maine,1861,104
Maine,1862,260
Maine,1863,404
Maine,1864,416
Maine,1865,415
Maine,1866,415
Maine,1867,417
Maine,1868,419
Maine,1869,304
Maine,1870,469
Maine,1871,414
Maine,1872,417
Maine,1873,416
Maine,1874,417
Maine,1875,416
Maine,1876,417
Maine,1877,414
Maine,1878,416
Maine,1879,419
Maine,1880,418
Maine,1881,417
Maine,1882,416
Maine,1883,418
Maine,1884,262
Maine,1885,419
Maine,1886,416
Maine,1887,415
Maine,1888,417
Maine,1889,418
Maine,1890,417
Maine,1891,420
Maine,1892,419
Maine,1893,417
Maine,1894,417
Maine,1895,420
Maine,1896,419
Maine,1897,418
Maine,1898,417
Maine,1899,417
Maine,1900,415
Maine,1901,157
Maine,1902,104
Maine,1903,111
Maine,1904,117
Maine,1905,118
Maine,1906,115
Maine,1907,115
Maine,1908,117
Maine,1909,117
Maine,1910,105
Maine,1911,109
Maine,1912,118
Maine,1913,112
Maine,1914,116
Maine,1915,113
Maine,1916,113
Maine,1917,106
Maine,1918,105
Maine,1919,106
Maine,1920,106
Maine,1921,104
Maine,1922,52
Maine,total_issues,19167
