Montana,1864,19
Montana,1865,52
Montana,1866,52
Montana,1867,53
Montana,1868,49
Montana,1869,50
Montana,1870,53
Montana,1871,67
Montana,1872,157
Montana,1873,155
Montana,1874,153
Montana,1875,200
Montana,1876,262
Montana,1877,260
Montana,1878,253
Montana,1879,270
Montana,1880,258
Montana,1881,343
Montana,1882,509
Montana,1883,833
Montana,1884,1176
Montana,1885,851
Montana,1886,838
Montana,1887,903
Montana,1888,958
Montana,1889,1521
Montana,1890,1329
Montana,1891,1331
Montana,1892,1364
Montana,1893,1332
Montana,1894,1402
Montana,1895,783
Montana,1896,853
Montana,1897,698
Montana,1898,660
Montana,1899,993
Montana,1900,803
Montana,1901,931
Montana,1902,780
Montana,1903,684
Montana,1904,394
Montana,1905,476
Montana,1906,433
Montana,1907,445
Montana,1908,624
Montana,1909,1114
Montana,1910,1041
Montana,1911,1040
Montana,1912,1053
Montana,1913,949
Montana,1914,775
Montana,1915,368
Montana,1916,310
Montana,1917,798
Montana,1918,224
Montana,1919,827
Montana,1920,846
Montana,1921,507
Montana,1922,515
Montana,total_issues,36977
